Article_ID,Headline,Keywords,News_Category,Pub_Date,Section_Name,Snippet,Media_Type,URL
5abb918e47de81a901218902,Unknown,[], News & Politics,3/28/2018 12:58,Unknown,"Wednesday: Orange County joins a Trump lawsuit, Sacramento protests, Mark Zuckerberg to testify, and finally, the In-N-Out impostor.",briefing,https://www.nytimes.com/2018/03/28/us/california-today-orange-county-trump-immigration.html
5abb923247de81a901218909,"$1.2 Million Homes in Connecticut, Michigan and Louisiana","['Real Estate and Housing (Residential)', 'Ann Arbor (Mich)', 'New Orleans (La)', 'Old Lyme (Conn)']", Education,3/28/2018 13:01,Unknown,"A cedar-shingled home in Old Lyme, a Victorian house in Ann Arbor and a renovated 1901 home in New Orleans.",News,https://www.nytimes.com/2018/03/28/realestate/1-million-homes-connecticut-michigan-louisiana.html
5abb98f147de81a901218950,House Hunting in … Italy,"['Real Estate and Housing (Residential)', 'Cinque Terre (Italy)', 'Genoa (Italy)']", Education,3/28/2018 13:30,Unknown,"On the less-hyped western side of the Italian Riviera, you won’t find tourist hot spots like Portofino, but you won’t pay as much either.",News,https://www.nytimes.com/2018/03/28/realestate/house-hunting-italian-riviera.html
5abb9fe847de81a9012189a6,Giving Podcasts the Hollywood Treatment,"['Television', 'Podcasts', 'Alex, Inc (TV Program)', 'Braff, Zach', 'ABC Inc', 'Blumberg, Alex (1966- )', 'Gimlet Media', '2 Dope Queens (Radio Program)', 'Homecoming (Radio Program)', 'Lore (TV Program)', 'Serial (Radio Program)', 'StartUp (Radio Program)', 'Welcome to Night Vale (Radio Program)']",Entertainment,3/28/2018 14:00,Television,"As ABC’s “Alex, Inc.” shows, TV networks covet the popular content. But the elements that make a podcast spark don’t translate seamlessly to TV.",News,https://www.nytimes.com/2018/03/28/arts/television/startup-podcast-alex-inc-zach-braff.html
5abba79d47de81a9012189f9,Dancing Nymphs and Pirate Ships: Notes from a Capital of Kitsch,"['Historic Buildings and Sites', 'Architecture', 'Skopje (Macedonia)', 'vis-photo', 'Macedonia']",Foreign,3/28/2018 14:32,Europe,"An ambitious building project that started in Skopje, Macedonia’s capital, in 2008, was meant to evoke an ancient past. It has created a wild present.",News,https://www.nytimes.com/2018/03/28/world/europe/macedonia-skopje.html
5abbab4947de81a901218a38,Visit to China Bolsters Hand Of North Korea,"['North Korea', 'Kim Jong-un', 'China', 'Xi Jinping', 'Nuclear Weapons', 'Arms Control and Limitation and Disarmament', 'International Relations', 'Trump, Donald J', 'United States International Relations']",Foreign,3/28/2018 14:48,Asia Pacific,The North Korean leader’s first diplomatic trip since taking power was a reminder of how much he has set the agenda over his nation’s nuclear arsenal.,News,https://www.nytimes.com/2018/03/28/world/asia/china-kim-north-korea-visit.html
5abbadf847de81a901218a53,The Gay Men We See on Screen,"['Homosexuality and Bisexuality', 'Movies', 'Men and Boys', 'Transgender and Transsexuals', 'Love, Simon (Movie)']", People & Blogs,3/28/2018 15:00,Unknown,The unspoken rule of gay cinema and television: Masculine leads only.,Op-Ed,https://www.nytimes.com/2018/03/28/opinion/love-simon-gay-femme-hollywood.html
5abbb24e47de81a901218a93,The World Is Evolving and Ricky Gervais Isn’t,"['Transgender and Transsexuals', 'Comedy and Humor', 'Freedom of Speech and Expression', 'Netflix Inc', 'Gervais, Ricky', 'Jenner, Caitlyn (1949- )']", People & Blogs,3/28/2018 15:18,Unknown,The comedian says he doesn’t care whom he offends. But he appears to be obsessed with the topic.,Op-Ed,https://www.nytimes.com/2018/03/28/opinion/ricky-gervais-transgender-netflix.html
5abbb65547de81a901218ac0,Campaign Aide to Trump Tied to a Russian Official,"['Gates, Richard W III (1972- )', 'Manafort, Paul J', 'van der Zwaan, Alex', 'Mueller, Robert S III', 'Special Prosecutors (Independent Counsel)', 'Trump, Donald J', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Russia', 'Espionage and Intelligence Services', 'United States Politics and Government']", News & Politics,3/28/2018 15:35,Politics,"The campaign official, Rick Gates, has pleaded guilty in the investigation by the special counsel into Russian election interference.",News,https://www.nytimes.com/2018/03/28/us/politics/rick-gates-trump-campaign-russian-intelligence.html
5abbb65b47de81a901218ac1,Arctic Foxes on a Swedish Mountain Turned ‘Blue.’ It Was a Good Thing.,"['Foxes', 'Hasselgren, Malin', 'Endangered and Extinct Species', 'Genetics and Heredity', 'Sweden', 'Arctic Regions', 'Conservation of Resources', 'Proceedings of the Royal Society B (Journal)']", Science & Technology,3/28/2018 15:35,Unknown,"The immigration of just three new foxes dramatically reduced inbreeding in an isolated population, providing some support for a disputed conservation strategy.",News,https://www.nytimes.com/2018/03/28/science/arctic-foxes-inbreeding.html
5abbbc8347de81a901218b18,Unknown,"['Redistricting and Reapportionment', 'Politics and Government', 'Constitution (US)', 'First Amendment (US Constitution)', 'Supreme Court (US)']", News & Politics,3/28/2018 16:02,Politics,"The new case is a Republican challenge to a Maryland congressional district. A second case, a Democratic challenge from Wisconsin, is pending.",News,https://www.nytimes.com/2018/03/28/us/politics/supreme-court-elections-gerrymander.html
5abbc1b047de81a901218b51,Fitness in Midlife May Help Fend Off Dementia,"['Exercise', 'Dementia', 'Women and Girls']", Howto & Style,3/28/2018 16:24,Mind,"In a Swedish study, middle-aged women with a high level of cardiovascular fitness were less likely to develop dementia.",News,https://www.nytimes.com/2018/03/28/well/mind/fitness-in-midlife-may-help-fend-off-dementia.html
5abbc7c747de81a901218b97,"If You See Something, Write Something","['Transit Systems', 'Subways', 'Hobbies', 'Metropolitan Transportation Authority', 'New York City']", News & Politics,3/28/2018 16:50,Unknown,Teenage subway aficionados help with the upkeep of every one of New York City’s 472 subway stations — at least on Wikipedia.,News,https://www.nytimes.com/2018/03/28/nyregion/if-you-see-something-write-something.html
5abbcea747de81a901218bdb,Trump’s Lawyer Said to Mention Idea of Pardons,"['Dowd, John M', 'Flynn, Michael T', 'Manafort, Paul J', 'Trump, Donald J', 'Amnesties, Commutations and Pardons', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government', 'Mueller, Robert S III', 'Special Prosecutors (Independent Counsel)', 'Russia']", News & Politics,3/28/2018 17:19,Politics,The episode raises questions about whether the president’s lawyer was trying to influence Mr. Trump’s former advisers and their cooperation with the special counsel.,News,https://www.nytimes.com/2018/03/28/us/politics/trump-pardon-michael-flynn-paul-manafort-john-dowd.html
5abbd3c847de81a901218c17,Judge Says Emoluments Challenge Can Proceed,"['Trump, Donald J', 'Conflicts of Interest', 'Suits and Litigation (Civil)', 'Trump International Hotel (Washington, DC)', 'United States Politics and Government', 'Trump Organization', 'Messitte, Peter J', 'Decisions and Verdicts']", News & Politics,3/28/2018 17:41,Unknown,"The suit accuses the president of violating the Constitution by refusing to divorce himself from the Trump Organization, and could allow the plaintiffs to scrutinize its records.",News,https://www.nytimes.com/2018/03/28/us/trump-emoluments-lawsuit.html
5abbd73e47de81a901218c41,"Taking Nashville, No Gimmicks Required","['McBryde, Ashley', 'Country Music', 'Girl Going Nowhere (Album)']", Travel & Events,3/28/2018 17:56,Music,"The 34-year-old singer and songwriter’s major-label debut, “Girl Going Nowhere,” is the sound of a confident, gifted artist being her genuine self.",News,https://www.nytimes.com/2018/03/28/arts/music/ashley-mcbryde-girl-going-nowhere.html
5abbd82547de81a901218c49,Seismic Unraveling Shakes the Armory,"['Theater', 'Park Avenue Armory (Manhattan, NY)', 'Garcia Lorca, Federico', 'Piper, Billie', 'Stone, Simon (1984- )', 'Yerma (Play)']", Travel & Events,3/28/2018 18:00,Unknown,"Simon Stone’s latter-day riff on Federico García Lorca’s poetic tragedy goes to extremes, in this portrait of a journalist trying to conceive a child.",Review,https://www.nytimes.com/2018/03/28/theater/yerma-review-billie-piper-lorca.html
5abbd90447de81a901218c54,"Its Ideals Tainted, Can Social Media Shine Again?","['Social Media', 'Privacy', 'Facebook Inc', 'Twitter', 'YouTube.com']", News & Politics,3/28/2018 18:03,Unknown,They exploit our data and make us unhappy. They spread misinformation and undermine democracy. Is salvation possible for social networks?,News,https://www.nytimes.com/2018/03/28/technology/social-media-privacy.html
5abbe45847de81a901218cc0,"Drones Spy Caribou on a Treacherous, Icy Crossing","['Caribou', 'Animal Migration', 'Canada', 'Arctic Regions', 'Ice', 'Conservation of Resources', 'Endangered and Extinct Species', 'Philosophical Transactions of the Royal Society B (Journal)', 'Animal Behavior', 'Berdahl, Andrew', 'Torney, Colin']", Science & Technology,3/28/2018 18:52,Unknown,"Watching the herd from above offered a more complete view of the animals’ varying behaviors, and could suggest insights into other migratory species.",News,https://www.nytimes.com/2018/03/28/science/caribou-migration-drones.html
5abbe61647de81a901218cd3,HUD Retreats  On Enforcing Housing Law,"['Carson, Benjamin S', 'Housing and Urban Development Department', 'Public and Subsidized Housing', 'Minorities', 'Discrimination', 'Affordable Housing', 'Real Estate and Housing (Residential)', 'Facebook Inc', 'Trump, Donald J', 'United States Politics and Government', 'Houston (Tex)']", News & Politics,3/28/2018 18:59,Unknown,"The department is aiming to roll back Obama administration attempts to curtail racial, ethnic and income segregation in federally subsidized housing and development projects.",News,https://www.nytimes.com/2018/03/28/us/ben-carson-hud-fair-housing-discrimination.html
5abbf0c547de81a901218d3b,A Rainmaker in Hot Water: ‘Everybody Knew’,"['Greenberg, Douglas E', 'Domestic Violence', 'Morgan Stanley', 'Financial Planners', 'Banking and Financial Institutions', '#MeToo Movement']", News & Politics,3/28/2018 19:45,Unknown,A top Morgan Stanley broker was repeatedly accused of violence against ex-wives and girlfriends. Bank managers were told. But he kept his job.,News,https://www.nytimes.com/2018/03/28/business/morgan-stanley-douglas-greenberg-financial-adviser.html
5abc08fd47de81a901218e22,Unknown,"['Austin (Tex)', 'New York Times', 'News and News Media', 'Terrorism', 'Bombs and Explosives', 'Conditt, Mark Anthony (1994-2018)', 'Race and Ethnicity']", News & Politics,3/28/2018 21:28,Unknown,Times journalists responded to some of the most common questions received from readers about our coverage of the bomber.,News,https://www.nytimes.com/2018/03/28/reader-center/austin-bomber-media-coverage.html
5abc0afb47de81a901218e32,"V.A. Chief Is Shown the Door, And In Comes Trump’s Doctor","['Shulkin, David J', 'Jackson, Ronny L', 'Veterans Affairs Department', 'Trump, Donald J', 'Appointments and Executive Changes', 'United States Politics and Government']", News & Politics,3/28/2018 21:36,Politics,"The move punctuated what has been a sharp fall from favor for David J. Shulkin, who delivered President Trump a string of bipartisan legislative victories.",News,https://www.nytimes.com/2018/03/28/us/politics/david-shulkin-veterans-affairs-trump.html
5abc0f5447de81a901218e72,Wind Buffets Energy Landscape,"['Natural Gas', 'Wind Power', 'Solar Energy', 'Alternative and Renewable Energy', 'Energy and Power', 'Regulation and Deregulation of Industry', 'Electric Light and Power', 'Arizona', 'California', 'Oregon']", News & Politics,3/28/2018 21:55,Energy & Environment ,Gas was seen as a bridge from coal to an alternative-energy future. Regulatory moves to speed that transition have unsettled the utility industry.,News,https://www.nytimes.com/2018/03/28/business/energy-environment/natural-gas-power.html
5abc106547de81a901218e89,High-Flying MetroCard,"['Buses', 'MetroCard (NYC)', 'Broadway (Manhattan, NY)']", News & Politics,3/28/2018 22:00,Unknown,The bus was about six minutes away.,News,https://www.nytimes.com/2018/03/28/nyregion/metropolitan-diary-high-flying-metrocard.html
5abc109a47de81a901218e90,New York Has 7 Billion Reasons  To Worry About a Census Question,"['Census', 'Population', 'Immigration and Emigration', 'Illegal Immigration', 'United States Politics and Government', 'Elections, House of Representatives', 'Census Bureau', 'City Planning Department (NYC)', 'Commerce Department', 'Salvo, Joseph J', 'New York City', 'Schneiderman, Eric T', 'Velazquez, Nydia M', 'de Blasio, Bill', 'New York Immigration Coalition']", News & Politics,3/28/2018 22:00,Unknown,"Asking about citizenship on the 2020 census has officials worried that immigrants won’t respond, leading to an inaccurate count and cuts to federal funding.",News,https://www.nytimes.com/2018/03/28/nyregion/census-citizenship-question-undocumented-immigrants.html
5abc1d4c47de81a901218f1d,Trade Is Not the Real Job Killer,"['Labor and Jobs', 'International Trade and World Market', 'Layoffs and Job Reductions', 'Trump, Donald J', 'United States Economy', 'Protectionism (Trade)', 'North American Free Trade Agreement', 'Bureau of Labor Statistics', 'China', 'Autor, David', 'Dorn, David', 'Hanson, Gordon (1964- )']", People & Blogs,3/28/2018 22:55,Unknown,"Routine job destruction, innovation and changing tastes destroy a lot more jobs than China does.",Op-Ed,https://www.nytimes.com/2018/03/28/opinion/trump-tariffs-trade-war.html
5abc1fd047de81a901218f31,Trump’s  Visitor From  Outer Space,"['United States Politics and Government', 'Deferred Action for Childhood Arrivals', 'Parades', 'Trump, Donald J', 'Border Barriers', 'Mexico', 'Federal Budget (US)', 'United States Defense and Military Forces']", People & Blogs,3/28/2018 23:05,Unknown,All together now: We love a parade. …,Op-Ed,https://www.nytimes.com/2018/03/28/opinion/trump-budget-congress-parade.html
5abc20d647de81a901218f3e,These Kids  Could Tutor  World Leaders,"['Education (K-12)', 'Education', 'United States Politics and Government', 'Third World and Developing Countries', 'Illiteracy', 'Global Partnership for Education', 'Central African Republic']", People & Blogs,3/28/2018 23:10,Unknown,"On my win-a-trip journey, a visit to a dirt-floor schoolhouse where kids struggle, but still manage to inspire.",Op-Ed,https://www.nytimes.com/2018/03/28/opinion/education-central-african-republic.html
5abc238947de81a901218f51,Black Stress Matters,"['Police Brutality, Misconduct and Shootings', 'Mental Health and Disorders', 'Brown, Michael (1996-2014)', 'Garner, Erica', 'Depression (Mental)']", News & Politics,3/28/2018 23:21,Unknown,Activists locked in a fight against police brutality open up to John Eligon about the psychic stress their work has caused.,News,https://www.nytimes.com/2018/03/28/insider/black-lives-matter-stress.html
5abc28bb47de81a901218f73,Chile and Scientists Protest Research on Mummy Once Rumored to Be an Alien,"['Mummies and Mummification', 'Arts and Antiquities Looting', 'Archaeology and Anthropology', 'Stanford University']", Science & Technology,3/28/2018 23:43,Unknown,The Chilean government said it would start an inquiry into whether the remains of a tiny baby girl were illegally exhumed and smuggled out of the country.,News,https://www.nytimes.com/2018/03/28/science/atacama-mummy-chile.html
5abc305f47de81a901218f9d,Cuomo Bids for Control Of Penn Station Area,"['Stations and Terminals (Passenger)', 'Area Planning and Renewal', 'Land Use Policies', 'Budgets and Budgeting', 'Pennsylvania Station (Manhattan, NY)', 'Cuomo, Andrew M', 'Manhattan (NYC)', 'New York State']", News & Politics,3/29/2018 0:16,Unknown,A proposal to create a state-controlled development area around the Midtown Manhattan hub was greeted with skepticism by some lawmakers and City Hall officials.,News,https://www.nytimes.com/2018/03/28/nyregion/penn-station-cuomo-development.html
5abc30c047de81a901218fa0,"In Arizona,  Voters Doubt Credibility Of Porn Star","['Elections, House of Representatives', 'Lesko, Debbie (1958- )', 'Tipirneni, Hiral', 'Arizona', 'Trump, Donald J', 'Clifford, Stephanie (1979- )', 'United States Politics and Government']", News & Politics,3/29/2018 0:17,Unknown,Many voters in Arizona’s Eighth Congressional District seem to take Stormy Daniels’s claim of an affair with Donald Trump with a dose of skepticism.,News,https://www.nytimes.com/2018/03/28/us/arizona-race-trump-stormy-daniels-lesko-tipirneni.html
5abc33d747de81a901218fb9,"Police Kill Another Unarmed Black Man, and Another City Seethes","['Police Brutality, Misconduct and Shootings', 'Demonstrations, Protests and Riots', 'Blacks', 'Clark, Stephon (1995-2018)', 'Sacramento (Calif)']", News & Politics,3/29/2018 0:31,Unknown,The shooting of Stephon Clark has reignited the kind of protests against police killings that spread across the United States in recent years.,News,https://www.nytimes.com/2018/03/28/us/sacramento-stephon-clark.html
5abc48a647de81a901219025,Summer Camp Craft,"['Crossword Puzzles', 'Nuts']", Gaming,3/29/2018 2:00,Unknown,"Claire Muscat makes her New York Times crossword debut, ably assisted by David Steinberg.",News,https://www.nytimes.com/2018/03/28/crosswords/daily-puzzle-2018-03-29.html
5abc48aa47de81a901219026,"Overlooked No More: Yu Gwan-sun, a Korean Independence Activist Who Defied Japanese Rule","['Yu Gwan-sun (1902-20)', 'Biographical Information', 'Seoul (South Korea)', 'Demonstrations, Protests and Riots', 'Politics and Government', 'South Korea', 'Japan']", People & Blogs,3/29/2018 2:00,Unknown,"When a call for peaceful protests came in spring 1919, a schoolgirl became the face of a nation’s collective yearning for freedom.",News,https://www.nytimes.com/2018/03/28/obituaries/overlooked-yu-gwan-sun.html
5abc599047de81a901219067,Unknown,"['Demonstrations, Protests and Riots', 'Venezuela', 'Valencia (Venezuela)']",Foreign,3/29/2018 3:12,Americas,"The announcement came after crowds of relatives gathered outside the facility, some weeping and others facing off with police officers in riot gear.",News,https://www.nytimes.com/2018/03/28/world/americas/venezuela-jail-fire.html
5abc5b6647de81a90121906f,"‘The Americans’ Season 6, Episode 1 Recap: The Coldest War","['Television', 'The Americans (TV Program)']", Travel & Events,3/29/2018 3:20,Television,"It’s three years later, and Philip and Elizabeth really are on opposite sides.",News,https://www.nytimes.com/2018/03/28/arts/television/the-americans-dead-hand-recap.html
5abc61ee47de81a901219087,A Move That Will Hurt Veterans,"['Veterans', 'United States Politics and Government', 'Veterans Affairs Department', 'Trump, Donald J']", People & Blogs,3/29/2018 3:47,Unknown,Some in the Trump administration saw me as an obstacle to privatization.,Op-Ed,https://www.nytimes.com/2018/03/28/opinion/shulkin-veterans-affairs-privatization.html
5abc64c847de81a901219099,A Classic Is Spiffing Up,"['Boyds (Philadelphia, Pa, Retailer)', 'Suits (Apparel)', 'Shopping and Retail', 'Philadelphia (Pa)', 'Fashion and Apparel']", Howto & Style,3/29/2018 4:00,Unknown,"Open since 1938, Boyds fights back against e-commerce and the rise of the Supreme hoodie with extra-personal service and fancy new designer labels.",News,https://www.nytimes.com/2018/03/29/style/the-last-great-clothing-store-boyds.html
5abc70bc47de81a9012190f1,The wrong way for Germany to debate Islam,"['Muslims and Islam', 'Christian Social Union (Germany)', 'Germany']", People & Blogs,3/29/2018 4:51,Unknown,How to integrate Muslims into a secular society is a difficult question. Insulting them isn’t the answer.,Op-Ed,https://www.nytimes.com/2018/03/29/opinion/germany-syria-islam-muslims.html
5abc72eb47de81a901219101,Unknown,"['Taliban', 'Yousafzai, Malala', 'Pakistan', 'Islamabad (Pakistan)', 'Swat (Pakistan)']",Foreign,3/29/2018 5:00,Asia Pacific,"Ms. Yousafzai, a Nobel laureate studying at Oxford, met with the prime minister and will visit a school she helped build near her native Swat Valley.",News,https://www.nytimes.com/2018/03/29/world/asia/malala-yousafzai-pakistan.html
5abc8b7047de81a901219188,Here to Help; 5 Cheap(Ish) Things To Help You Become A Better Baker,"['Bakeries and Baked Products', 'Cookware', 'Cooking and Cookbooks', 'Cookies', 'Kitchens']", Howto & Style,3/29/2018 6:45,Unknown,"With a recipe in hand, it’s time to find the kitchen gear you need to make it.",News,https://www.nytimes.com/2018/03/29/smarter-living/5-cheap-ish-things-to-help-you-become-a-better-baker.html
5abc8ef447de81a90121919d,Ferris Wheel,[], Education,3/29/2018 7:00,Unknown,What story could this image tell?,News,https://www.nytimes.com/2018/03/29/learning/ferris-wheel.html
5abca9b647de81a901219235,"Dana Carvey Plays John Bolton With a ‘Hair Trigger,’ Emphasis on Hair","['Television', 'Bolton, John R', 'Colbert, Stephen', 'Bee, Samantha', ""O'Brien, Conan"", 'Carvey, Dana', 'Noah, Trevor (1984- )', 'Late Show with Stephen Colbert (TV Program)', 'Full Frontal With Samantha Bee (TV Program)', 'The Daily Show with Trevor Noah (TV Program)']", Travel & Events,3/29/2018 8:54,Television,Carvey’s impression on “The Late Show” was reminiscent of his take on the first President George Bush — but quite a bit more ludicrous.,News,https://www.nytimes.com/2018/03/29/arts/television/dana-carvey-john-bolton-stephen-colbert.html
5abcab1447de81a90121923b,Do We Worry Too Much About Germs?,[], Education,3/29/2018 9:00,Unknown,"Are you careful about what you touch or put in your mouth? Are you mindful of washing your hands frequently, especially before you eat?",News,https://www.nytimes.com/2018/03/29/learning/do-we-worry-too-much-about-germs.html
5abcab1b47de81a90121923d,36 Hours in Budapest,"['Travel and Vacations', 'Budapest (Hungary)']", Travel & Events,3/29/2018 9:00,Unknown,"New bars, Michelin-starred restaurants and indie boutiques are enticing, but so are age-old attractions, like Buda Castle and Turkish-era thermal baths.",News,https://www.nytimes.com/2018/03/29/travel/36-hours-in-budapest.html
5abcab1d47de81a901219242,Lawsuit Says Judge Preferred,"['Legal Aid for the Poor (Civil)', 'Suits and Litigation (Civil)', 'Legal Profession', 'Ewing, Jack D', 'Willey, Drew (1986- )', 'Galveston (Tex)', 'Civil Rights Corps']", News & Politics,3/29/2018 9:00,Unknown,"When judges appoint the lawyers in their courtroom, speed can be more important than a vigorous defense, a lawsuit says.",News,https://www.nytimes.com/2018/03/29/us/indigent-defense-lawyer-texas.html
5abcab1c47de81a901219240,Bolton Senate Battle  Reveals a Fiery Man Seen as Unchanged,"['Bolton, John R', 'National Security Agency', 'Trump, Donald J', 'Appointments and Executive Changes', 'United States Politics and Government', 'Bush, George W', 'United Nations', 'State Department', 'Senate']", News & Politics,3/29/2018 9:00,Politics,The five months in 2005 that the Senate took to decide whether John Bolton should go to the United Nations is the only extensive examination of his record.,News,https://www.nytimes.com/2018/03/29/us/politics/john-bolton-national-security.html
5abcb59f47de81a90121928d,How Vietnam Changed Journalism,"['Vietnam War', 'News and News Media', 'Vietnam']", People & Blogs,3/29/2018 9:45,Unknown,There’s a new generation of reporters who take nothing for granted because of what they know about that war.,Op-Ed,https://www.nytimes.com/2018/03/29/opinion/vietnam-war-journalism.html
5abcb5a747de81a901219295,How Judges Know What They Know,"['Courts and the Judiciary', 'Research', 'Supreme Court (US)', 'Alito, Samuel A Jr', 'Breyer, Stephen G', 'Kagan, Elena', 'Kennedy, Anthony M', 'Posner, Richard A', 'Roberts, John G Jr', 'Scalia, Antonin', 'Sotomayor, Sonia', 'Wood, Diane Pamela']", People & Blogs,3/29/2018 9:45,Unknown,Should Supreme Court justices go beyond the court record in deciding cases?,Op-Ed,https://www.nytimes.com/2018/03/29/opinion/supreme-court-judges-decisions.html
5abcb5a547de81a901219294,Facebook Isn’t Just Violating Our Privacy,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Political Advertising', 'Facebook Inc']", People & Blogs,3/29/2018 9:45,Unknown,It is also ripping apart the social fabric.,Op-Ed,https://www.nytimes.com/2018/03/29/opinion/facebook-privacy-zuckerberg-society.html
5abcb5a347de81a90121928f,"Jeremy Corbyn, Accidental Anti-Semite","['Anti-Semitism', 'Corbyn, Jeremy (1949- )', 'Labour Party (Great Britain)', 'Zionism', 'Jews and Judaism', 'Holocaust and the Nazi Era', 'Palestinians', 'Jewish Chronicle, The', 'Great Britain']", People & Blogs,3/29/2018 9:45,Unknown,Britain’s Labour leader has an odd way of tripping into the arms of Jew haters.,Op-Ed,https://www.nytimes.com/2018/03/29/opinion/jeremy-corbyn-anti-semite.html
5abcb5a447de81a901219291,Unknown,"['Polls and Public Opinion', 'Whites', 'Brookings Institution', 'Center for American Progress', 'Democratic Party', 'Pew Research Center', 'Presidential Election of 2016']", People & Blogs,3/29/2018 9:45,Unknown,"Recent analyses of who actually voted for whom have serious ramifications for both parties, but especially for the Democrats.",Op-Ed,https://www.nytimes.com/2018/03/29/opinion/2016-exit-polls-election.html
5abcb5a447de81a901219292,Character Should Still Matter,"['Adultery', 'Women and Girls', 'Polls and Public Opinion', 'Ethics (Personal)', 'Adams, John (1735-1826)', 'Pence, Mike', 'Clifford, Stephanie (1979- )', 'Trump, Donald J']", People & Blogs,3/29/2018 9:45,Unknown,Remember when Mike Pence said Donald Trump would bring the highest level of integrity to the Oval Office?,Op-Ed,https://www.nytimes.com/2018/03/29/opinion/character-should-still-matter.html
5abcb92847de81a9012192a8,Unknown,['New York City'], News & Politics,3/29/2018 10:00,Unknown,"Thursday: Our teams’ new leaders, jazz then and now, and a chat room on the subway.",briefing,https://www.nytimes.com/2018/03/29/nyregion/new-york-today-yankees-mets-manager.html
5abcdd5047de81a9012193fc,"In President’s Tirade on Amazon, The Rage Might Be for the C.E.O.","['Amazon.com Inc', 'Bezos, Jeffrey P', 'Sales and Excise Taxes', 'E-Commerce', 'Delivery Services', 'Trump, Donald J', 'United States Politics and Government', 'Antitrust Laws and Competition Issues']", News & Politics,3/29/2018 12:34,Politics,"The president’s commentary, made in a Twitter post, comes amid reports that Mr. Trump has expressed an interest in reining in the e-commerce business.",News,https://www.nytimes.com/2018/03/29/us/politics/trump-amazon-taxes.html
5abce37847de81a901219436,Homes for Sale in Manhattan and Brooklyn,"['Real Estate and Housing (Residential)', 'Murray Hill (Manhattan, NY)', 'Dumbo (Brooklyn, NY)', 'Washington Heights (Manhattan, NY)']", Education,3/29/2018 13:00,Unknown,"This week’s properties are in Washington Heights, Murray Hill and Dumbo, Brooklyn.",News,https://www.nytimes.com/2018/03/29/realestate/homes-for-sale-in-manhattan-and-brooklyn.html
5abce40347de81a90121943b,Unknown,[], News & Politics,3/29/2018 13:02,Unknown,"Thursday: Sacramento’s mayor on the Stephon Clark shooting, Gavin Newsom skips debates, paying for water tunnels, and the mysterious Mendocino car crash.",briefing,https://www.nytimes.com/2018/03/29/us/california-today-sacramento-mayor-stephon-clark.html
5abcea5f47de81a901219476,Unknown,"['Real Estate and Housing (Residential)', 'New York City', 'Economic Conditions and Trends']", Education,3/29/2018 13:30,Unknown,Buyers have it easier if they are shopping the high end. Sellers have a smoother path if their listings are more affordable.,News,https://www.nytimes.com/2018/03/29/realestate/new-york-citys-best-buyers-and-sellers-neighborhoods.html
5abcea8247de81a90121947b,Rusty Staub Dies at 73; Lit Up Stadiums With His Hits and Hair,"['Staub, Rusty', 'Deaths (Obituaries)', 'Baseball', 'New York Mets', 'Houston Astros', 'Montreal Expos', ""New York Police and Fire Widows' and Children's Benefit Fund""]", People & Blogs,3/29/2018 13:30,Unknown,Nicknamed Le Grand Orange while playing for Montreal — he was 6-foot-2 and had curly red hair — Staub made six All-Star teams in his 23-year major league career.,Obituary (Obit),https://www.nytimes.com/2018/03/29/obituaries/rusty-staub-dead-baseball.html
5abcf16547de81a9012194d2,Unknown,"['Real Estate and Housing (Residential)', 'Beshar, Christine (1929-2018)', 'Upper East Side (Manhattan, NY)', 'Law and Legislation']", Education,3/29/2018 14:00,Unknown,"The estate of Christine Beshar, one of the first female partners of a Wall Street law firm, is selling the East End Avenue home where she lived for 47 years.",News,https://www.nytimes.com/2018/03/29/realestate/family-of-christine-beshar-trailblazing-lawyer-selling-co-op.html
5abcf77c47de81a901219532,Unknown,"['Women and Girls', 'Theater', 'Armento, Kevin', 'DeLappe, Sarah', 'Gardner, Gracie', 'Holum, Suli', 'Lavery, Bryony', 'Satter, Tina', 'Spiegel, Ruby Rae', 'Ziegler, Anna', 'All-American (Play)', 'Dry Land (Play)', 'In the Pony Palace/Football (Play)', 'King Liz (Play)', 'The Last Match (Play)', 'The Wholehearted (Play)', 'The Wolves (Play)']", Travel & Events,3/29/2018 14:26,Unknown,"A spate of works like “The Wolves” and “The Wholehearted” use sports to explore ideas about femininity, self-image and power.",News,https://www.nytimes.com/2018/03/29/theater/women-on-stage-get-their-turn-on-the-playing-field.html
5abcfffe47de81a901219596,"A Kitchen Duo for Decades, Now With Their Own Place","['Restaurants', 'Chefs', 'French Food (Cuisine)', 'Frenchette (Manhattan, NY, Restaurant)', 'TriBeCa (Manhattan, NY)']",Entertainment,3/29/2018 15:02,Unknown,"A sneak peek at Frenchette in TriBeCa, where Riad Nasr and Lee Hanson will give their Gallic training a fresh spin.",News,https://www.nytimes.com/2018/03/29/dining/frenchette-tribeca-restaurant.html
